date,actualCovidCases,predictedCovidCases
2021-03-11,19.0,35.16924765706062
2021-03-12,18.0,39.66742064058781
2021-03-13,20.0,31.601428024470806
2021-03-14,20.0,16.69239129126072
2021-03-15,20.0,27.290579453110695
2021-03-16,17.0,27.060806326568127
2021-03-17,17.0,37.89158023148775
2021-03-18,15.0,39.839581832289696
2021-03-19,17.0,53.35973607003689
2021-03-20,16.0,49.287565514445305
2021-03-21,15.0,30.36722905933857
2021-03-22,19.0,44.69723004102707
2021-03-23,22.0,53.601496547460556
2021-03-24,25.0,49.27518377453089
2021-03-25,29.0,77.56359861791134
2021-03-26,34.0,94.42852473258972
2021-03-27,42.0,94.2370280995965
2021-03-28,50.0,96.60509553551674
2021-03-29,49.0,108.74446263164282
2021-03-30,49.0,102.57298000901937
2021-03-31,54.0,124.89278387278318
2021-04-01,58.0,116.28724630177021
2021-04-02,63.0,158.60960050672293
2021-04-03,63.0,151.48520132899284
2021-04-04,75.0,147.13175874203444
2021-04-05,84.0,147.94740715622902
2021-04-06,97.00000000000001,134.45645846426487
2021-04-07,106.0,143.51099757105112
2021-04-08,121.00000000000001,150.82117474079132
2021-04-09,146.0,157.6600362583995
2021-04-10,175.00000000000003,183.46454745531082
2021-04-11,202.00000000000003,204.37171207368374
2021-04-12,259.0,252.31760761141777
2021-04-13,323.0,316.33087085187435
2021-04-14,407.0,376.35142254829407
2021-04-15,495.00000000000006,478.4837350845337
2021-04-16,597.0,594.7201052010059
2021-04-17,725.0000000000001,692.8938312232494
2021-04-18,838.0,783.6735931634903
2021-04-19,1006.0000000000001,979.8410377502441
2021-04-20,1202.0,1146.1108045578003
2021-04-21,1347.0,1344.9918117523193
2021-04-22,1541.0,1559.7320737838745
2021-04-23,1748.0,1764.6219092607498
2021-04-24,1938.0,1931.2845705747604
2021-04-25,2127.0,2099.3180451393127
2021-04-26,2267.0,2234.619056582451
2021-04-27,2371.0,2319.092703938484
2021-04-28,2490.0,2397.164628505707
2021-04-29,2579.0,2447.8051767349243
2021-04-30,2606.0000000000005,2511.4208750724792
2021-05-01,2661.0,2552.5754952430725
2021-05-02,2718.0,2575.5379041433334
2021-05-03,2786.0,2625.388345837593
2021-05-04,2743.0000000000005,2629.7344299554825
2021-05-05,2686.0,2633.3775882720947
2021-05-06,2626.0,2640.4305926561356
2021-05-07,2592.0,2616.0624982118607
2021-05-08,2512.0,2575.123754143715
2021-05-09,2378.0,2532.0966578722
2021-05-10,2249.0,2504.026620388031
2021-05-11,2258.0,2411.1389528512955
2021-05-12,2247.0,2325.240689277649
2021-05-13,2220.0,2258.5808057785034
2021-05-14,2168.0,2190.153561234474
2021-05-15,2173.0,2127.545838236809
2021-05-16,2162.0,2077.8039988279343
2021-05-17,2183.0,2061.9424191713333
2021-05-18,2101.0,2008.2616711854935
2021-05-19,2036.0,1946.1989523172379
2021-05-20,1961.0,1884.8446391820908
2021-05-21,1924.0,1813.3911437988281
2021-05-22,1769.0,1731.619434952736
2021-05-23,1696.0,1656.0780764818192
2021-05-24,1563.0000000000002,1605.1206885576248
